time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ,shot
1710515808652084000,0.696083984,-0.036741428,-0.055836312,-0.341573149,-0.381845415,0.8836072683334351,-0.270984262,-0.031225324,-0.235062778,0.20123660564422607,0.7971743753405021,-0.553516204,-0.241096829,0.002300751,0
1710515808662103800,0.70610376,-0.004756861,0.013358148746192455,-0.327771604,-0.384884655,0.882375956,-0.27069658,-0.076510668,-0.138601422,0.14829084277153015,0.7970868162759438,-0.553196292,-0.242127173,0.001001543,0
1710515808672123000,0.716122803,-0.102022693,0.079594694,-0.317573279,-0.387571335,0.8812606930732727,-0.270496219,-0.115449935,0.025447189807891846,-0.034892887,0.7970244472983651,-0.552985898,-0.24281368,-0.000465153,0
1710515808682141700,0.726141602,-0.249009743,0.10532508790493011,-0.3465783,-0.390255421,0.8804264664649963,-0.269351214,-0.061221689,0.073568404,-0.139858693,0.7966621167234529,-0.553265579,-0.243354875,-0.00227035,0
1710515808692160800,0.736160889,-0.343810558,0.084274665,-0.352556288,-0.393063068,0.8798861503601074,-0.267023921,-0.055209607,0.016003131866455078,-0.167866558,0.7959230288364845,-0.554063917,-0.243928711,-0.004301059,0
1710515808702180900,0.746180908,-0.399021894,0.023929087445139885,-0.340634674,-0.39598158,0.8794975876808167,-0.263975024,-0.057173967,-0.008846164,-0.129731983,0.7949515586056691,-0.555115077,-0.244662508,-0.006297694,0
1710515808712200000,0.756199951,-0.427701741,-0.052084718,-0.334309667,-0.398978084,0.879244864,-0.260278821,-0.054543674,-0.017107904,-0.075902492,0.7937717859603008,-0.556350655,-0.245630886,-0.008113913,0
1710515808722219000,0.766218994,-0.391019076,-0.095821388,-0.332022011,-0.402131379,0.878971279,-0.256320387,-0.040373594,-0.035526276,-0.023556054,0.7925059361933415,-0.557583589,-0.246860984,-0.009732868,0
1710515808732237800,0.776237793,-0.316187978,-0.108992323,-0.309322268,-0.405222952,0.8785719871520996,-0.252796113,-0.048542947,-0.010499358,0.008152187,0.7913747222761419,-0.558588387,-0.248155107,-0.01114918,0
1710515808742258000,0.786257813,-0.279431015,-0.104449555,-0.312989712,-0.408194304,0.8780766725540161,-0.249717712,-0.056802064,0.057806015,0.044792428612709045,0.7903823437810641,-0.559401338,-0.249421902,-0.012439168,0
1710515808752277000,0.7962771,-0.232600674,-0.105283655,-0.329627275,-0.411288321,0.8773787021636963,-0.24708046,-0.046948433,0.11645692586898804,0.076701105,0.7895261573890534,-0.559999513,-0.250719589,-0.013740159,0
1710515808762296000,0.806296143,-0.259002984,-0.139870182,-0.336937934,-0.414511442,0.876599133,-0.244447485,-0.042916566,0.11259782314300537,0.045305312,0.7886687157515697,-0.56054786,-0.252115761,-0.015020862,0
1710515808772315000,0.816314941,-0.313747704,-0.192399159,-0.358298331,-0.417961419,0.8758549690246582,-0.241218835,-0.0216901,0.046722054,0.013664796948432922,0.7876193328780622,-0.561261512,-0.253724449,-0.016289061,0
1710515808782334700,0.826334717,-0.332001567,-0.262108088,-0.374719381,-0.421709657,0.8750980496406555,-0.237412214,0.001757205,-0.011923492,-0.005492195,0.7863837905063419,-0.562099455,-0.255613178,-0.017514275,0
1710515808792353800,0.83635376,-0.314939767,-0.317662954,-0.390458673,-0.425753653,0.8742315769195557,-0.233352453,0.020235955715179443,-0.043115556,-0.016021699,0.7850667989480011,-0.562901651,-0.257809047,-0.018616931,0
1710515808802372900,0.846372803,-0.302053541,-0.363057464,-0.396893144,-0.429982185,0.8732571601867676,-0.229210854,0.028187662363052368,-0.042476952,-0.00929898,0.7837227937643828,-0.563629792,-0.260223038,-0.019602164,0
1710515808812392000,0.856391846,-0.35718441,-0.384099364,-0.405291945,-0.434343785,0.8722571134567261,-0.224751547,0.030687689781188965,-0.033816993,-0.006693482,0.7822751034589116,-0.5644111,-0.26280094,-0.02053336,0
1710515808822411800,0.866411865,-0.413812548,-0.376035541,-0.445220202,-0.438883871,0.8712780475616455,-0.219672233,0.038264245,-0.041977882,-0.015251845,0.7806205237105379,-0.565423389,-0.265443549,-0.021632038,0
1710515808832430800,0.876430908,-0.47537896,-0.392189205,-0.494586408,-0.443814665,0.8701621294021606,-0.214118391,0.038998902,-0.074294031,-0.009117424,0.7788013391921802,-0.566567155,-0.26822092,-0.022974359,0
1710515808842450000,0.886449951,-0.465064824,-0.406847298,-0.546513259,-0.449221939,0.8688247799873352,-0.208191112,0.055865526,-0.138615251,0.002777576,0.7768494799664477,-0.56775407,-0.271219023,-0.024508157,0
1710515808852469000,0.896468994,-0.500929356,-0.422980726,-0.568614006,-0.454902351,0.8672976493835449,-0.202135876,0.074531198,-0.12826854,0.017031789,0.7748450262555837,-0.568914282,-0.274351236,-0.026140127,0
1710515808862489000,0.906489014,-0.486060381,-0.424627185,-0.611582816,-0.460873961,0.8655837178230286,-0.195857853,0.068219453,-0.040067792,0.025158047676086426,0.7727547890418225,-0.570091158,-0.277609697,-0.027912651,0
1710515808872508000,0.916507813,-0.467913866,-0.43725431,-0.63716644,-0.467126399,0.8635848760604858,-0.189774707,0.052056729793548584,0.00351119,-0.006865025,0.7707151705175018,-0.571099544,-0.280994593,-0.029760844,0
1710515808882527000,0.926526855,-0.457083046,-0.45896396,-0.673316181,-0.47360447,0.8613902926445007,-0.183591262,0.055544108152389526,-0.046525061,-0.042055428,0.7686307004682102,-0.572061546,-0.284517063,-0.031663882,0
1710515808892546000,0.936546143,-0.27970162,-0.436217099,-0.704167306,-0.480385512,0.8587524890899658,-0.178252444,0.058113813400268555,-0.056796253,-0.062912449,0.7668115320485538,-0.572562469,-0.288177029,-0.033560165,0
1710515808902566000,0.946565918,-0.224210396,-0.40254125,-0.698536336,-0.487152249,0.8557838797569275,-0.174117476,0.039032072,-0.016794503,-0.077606425,0.7653791082387584,-0.572555905,-0.291755026,-0.03540777,0
1710515808912584700,0.956584717,-0.179781944,-0.356656313,-0.712633789,-0.493852496,0.852662206,-0.170520157,0.003206044,0.061705589294433594,-0.061382651,0.7641124443116988,-0.572359031,-0.295203422,-0.037315109,0
1710515808922603800,0.96660376,-0.153228104,-0.32759732,-0.737652063,-0.500587404,0.8493494391441345,-0.167385697,-0.023948729,0.11630314588546753,-0.064486548,0.7629837269715531,-0.571996275,-0.298542144,-0.039354995,0
1710515808932624000,0.976623779,-0.035642073,-0.281981081,-0.759601057,-0.507494152,0.8457010388374329,-0.165044069,-0.020597279,0.07592988,-0.092508778,0.7621028831113797,-0.571279904,-0.301856319,-0.041488421,0
1710515808942643000,0.986642822,-0.037785385,-0.260253012,-0.729046822,-0.514209747,0.8419530987739563,-0.163411453,-0.028377533,0.065502346,-0.118219718,0.7614489073878121,-0.570327759,-0.30499266,-0.043603951,0
1710515808952662000,0.996662109,-0.064391963,-0.232485548,-0.726296842,-0.520742059,0.8382635712623596,-0.161684573,-0.058145881,0.11927127838134766,-0.14091216,0.7607559029686033,-0.569462819,-0.308009433,-0.045746699,0
1710515808962680800,1.006680908203125,-0.106336482,-0.197344393,-0.717187285,-0.527135611,0.8346063494682312,-0.159876019,-0.076334238,0.1549718976020813,-0.13924174,0.7600210632396313,-0.568709146,-0.310856711,-0.048021305,0
1710515808972701000,1.016700927734375,-0.09559942,-0.18889764,-0.707865953,-0.533388972,0.8309916257858276,-0.157953516,-0.08439368,0.14792084693908691,-0.12444061,0.7592374126671234,-0.568051757,-0.313592795,-0.050353011,0
1710515808982720000,1.026719970703125,-0.028223306,-0.191380188,-0.662860096,-0.539397895,0.8273933529853821,-0.156430095,-0.097885489,0.16477900743484497,-0.109362468,0.7585883291152004,-0.567248109,-0.316250747,-0.052525192,0
1710515808992739000,1.036739013671875,-0.013447821,-0.215559289,-0.608320177,-0.544971883,0.8239697217941284,-0.155176744,-0.103252053,0.20000195503234863,-0.089116201,0.7580439994735841,-0.566358168,-0.318826059,-0.05438564,0
1710515809002758000,1.046757813,-0.029595632,-0.227272242,-0.554591715,-0.550102651,0.8208145499229431,-0.153787628,-0.099814951,0.23271334171295166,-0.06677787,0.7574685357554336,-0.565566414,-0.321311087,-0.055993951,0
1710515809012777700,1.056777832,-0.089772686,-0.240283117,-0.501697302,-0.554787517,0.8179834485054016,-0.152033567,-0.090094805,0.23307263851165771,-0.05254072,0.7567823250890164,-0.564995013,-0.323672446,-0.057423821,0
1710515809022796800,1.066796875,-0.067474306,-0.25901258,-0.465118527,-0.559122384,0.8154195547103882,-0.149911344,-0.071447134,0.19542962312698364,-0.053900003,0.7559831710515635,-0.564619086,-0.325959524,-0.058696713,0
1710515809032815900,1.076815918,0.064072005,-0.302677244,-0.399125397,-0.563074708,0.8129917979240417,-0.148295507,-0.069890499,0.18500947952270508,-0.067356706,0.7553815827056902,-0.564011438,-0.328242818,-0.059553334,0
1710515809042835000,1.086834961,0.23319551348686218,-0.287320673,-0.354599476,-0.566562593,0.8106495141983032,-0.147831649,-0.074596465,0.20172536373138428,-0.043223366,0.7552028441590692,-0.562909584,-0.33047992,-0.059870956,0
1710515809052854800,1.096854736328125,0.29801738262176514,-0.253022075,-0.322402656,-0.569711924,0.8083152174949646,-0.148509637,-0.081472218,0.20541787147521973,0.002529085,0.7554211799442271,-0.561398519,-0.332531027,-0.059948452,0
1710515809062873900,1.106873779296875,0.31441766023635864,-0.213247567,-0.28682524,-0.572524905,0.8061124086380005,-0.149661645,-0.089233696,0.1678105592727661,0.016361162066459656,0.7558041352963051,-0.559792959,-0.334366595,-0.059927142,0
1710515809072893000,1.116892822265625,0.2652021646499634,-0.167991132,-0.259998411,-0.575001478,0.8041132688522339,-0.150915891,-0.079356492,0.098047554,0.001395285,0.7562183980251822,-0.558291427,-0.335935612,-0.059932951,0
1710515809082912000,1.126912109,0.22909317910671234,-0.140327066,-0.224452928,-0.577189863,0.8023366332054138,-0.152012646,-0.065403581,0.052628636,0.00684084,0.7565746840658968,-0.556994024,-0.337270414,-0.060009036,0
1710515809092932000,1.136932129,0.19254262745380402,-0.108890057,-0.174843565,-0.578965306,0.8008726239204407,-0.152978092,-0.065138698,0.045913935,0.003640667,0.7568891964848066,-0.555906038,-0.338348089,-0.060065263,0
1710515809102951000,1.146950927734375,0.16495440900325775,-0.111971758,-0.144929871,-0.580401182,0.7996804118156433,-0.15377216,-0.049619019,0.031465888023376465,0.004358366,0.7571513570030449,-0.554998417,-0.339250164,-0.06006658,0
1710515809112970000,1.156969970703125,0.2590542733669281,-0.133767068,-0.11244569,-0.58161211,0.7986280918121338,-0.154662907,-0.030143261,0.015321552753448486,0.016143873,0.757460844,-0.554059026,-0.340128126,-0.059871463,0
1710515809122989000,1.166989013671875,0.4334242343902588,-0.118641689,-0.059321757,-0.582502306,0.7975755929946899,-0.156730622,-0.0041219,0.027040005,0.008003548,0.7581916974610584,-0.552617474,-0.34095251,-0.059252196,0
1710515809133009000,1.177008789,0.48477768898010254,-0.110616788,-0.026664479,-0.583007634,0.796607494,-0.159746036,0.009673834,0.038582444190979004,0.000612378,0.7592593408005197,-0.550826162,-0.341639465,-0.05829582,0
